data_format,name,evaluation,size,tag,browse,price,trade,trade_year,type,file_type,trade_mouth,time,trade_week
xlsx,全国眼科医院位置信息数据,5,298KB,位置地图,26848,345.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,全国整形美容医院位置信息数据,5,445KB,位置地图,23022,508.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,全国三级甲等医院位置信息数据,5,189KB,位置地图,28593,222.0元,2,0,数据包,文本,0,2016.10-2017.10,0
xlsx,全国传染病医院位置信息数据,5,164KB,位置地图,30155,182.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,企业财务数据,5,46KB,企业综合,27265,1000.0元,0,0,数据包,文本,0,2015.01-2017.12,0
xlsx,湖南省湘菜(湖南菜)馆位置信息数据,5,798KB,位置地图,27086,899.0元,0,0,数据包,文本,0,2016.10-2017.10,0
PDF,从大数据看军民融合发展,5,1.4MB,产业经济,20512,0元报告,30,0,数据报告,文本,0,2016.12-2017.12,0
PDF,大数据时代企业文化管理创新,5,1.4MB,产业经济,29500,0元报告,20,0,数据报告,文本,0,2016.12-2017.12,0
PDF,从管理大数据看中国集团企业品牌建设,5,2.0MB,产业经济,21668,0元报告,22,0,数据报告,文本,0,2016.12-2017.12,0
PDF,煤炭企业兼并重组后的文化融合,5,1.2MB,产业经济,27757,0元报告,8,0,数据报告,文本,0,2016.12-2017.12,0
xlsx,全国住宅别墅区位置数据,5,608KB,位置地图,24553,736.0元,0,0,数据包,文本,0,2016.11-2017.11,0
xlsx,河南省幼儿园位置信息数据,5,1.5MB,位置地图,21236,1823.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,河北省幼儿园位置信息数据,5,1.1MB,位置地图,24278,1284.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,湖北省幼儿园位置信息数据,5,656KB,位置地图,21212,731.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,安徽省棋牌室位置信息数据,5,268KB,位置地图,20378,329.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,四川省职业技术学校位置信息数据,5,180KB,位置地图,24292,199.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,海南省住宅小区位置信息数据,5,352KB,位置地图,23704,475.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,山东省职业技术学校位置信息数据,5,258KB,位置地图,21520,293.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,甘肃省住宅小区位置信息数据,5,528KB,位置地图,24250,741.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,贵州省停车场位置信息数据,5,795KB,位置地图,20551,848.0元,0,0,数据包,文本,0,2016.11-2017.10,0
xlsx,黑龙江省停车场位置信息数据,5,854KB,位置地图,25497,940.0元,0,0,数据包,文本,0,2016.11-2017.10,0
pdf,人工智能行业动态周简报,5,1.9MB,智能投顾,24588,1.0元,0,0,数据报告,文本,0,2017.09-2017.10,0
xlsx,山东省保险公司位置信息数据,5,629KB,位置地图,23920,765.0元,0,0,数据包,文本,0,2016.11-2017.10,0
xlsx,黑龙江省洗车行位置数据,5,223KB,位置地图,29398,257.0元,0,0,数据包,文本,0,2016.11-2017.10,0
PDF,从大数据看产融模式成功之道,5,1.5MB,产业经济,20315,0元报告,18,0,数据报告,文本,0,2015.12-2017.12,0
xlsx,辽宁省保险公司位置信息数据,5,239KB,位置地图,23720,260.0元,0,0,数据包,文本,0,2016.11-2017.10,0
xlsx,河南省保险公司位置信息数据,5,459KB,位置地图,24841,535.0元,0,0,数据包,文本,0,2016.11-2017.10,0
xls,苏州市停车场位置数据,5,1.5MB,位置地图,28816,2165.0元,0,0,数据包,文本,0,2016.10-2017.10,0
PDF,用管理大数据看商业模式创新的6种路径,5,1.6MB,经营管理,26058,0元报告,49,0,数据报告,文本,0,2015.12-2017.12,0
PDF,“一带一路”战略实施大盘点【免费】,5,2.0MB,产业经济,25429,0元报告,27,0,数据报告,文本,0,2015.12-2017.12,0
xls,西安市停车场位置数据,5,954KB,位置地图,29037,1352.0元,0,0,数据包,文本,0,2016.10-2017.10,0
PDF,从大数据看煤炭企业兼并重组后的组织设计,5,1.1MB,产业经济,21457,0元报告,13,0,数据报告,文本,0,2015.12-2017.12,0
xls,重庆市停车场位置数据,5,1.2MB,位置地图,21762,1732.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xls,郑州市停车场位置数据,5,797KB,位置地图,27327,1154.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xls,武汉市停车场位置数据,5,939KB,位置地图,27310,1338.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xls,杭州市停车场位置数据,5,1.7MB,位置地图,22307,2526.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xls,长沙市停车场位置数据,5,626KB,位置地图,26156,892.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xls,广州市停车场位置数据,5,2.0MB,位置地图,23335,2831.0元,0,0,数据包,文本,0,2016.10-2017.10,0
jpg,2017H1iOS畅销榜游戏分析报告,5,560KB,市场调研,22421,0元报告,23,0,数据报告,图片,0,2017.01-2017.06,0
xls,哈尔滨市停车场位置数据,5,381KB,位置地图,23314,535.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xls,无锡市停车场位置数据,5,647KB,位置地图,27973,927.0元,0,0,数据包,文本,0,2016.10-2017.10,0
xlsx,南宁市停车场位置数据,5,591KB,位置地图,22125,718.0元,1,0,数据包,文本,0,2016.10-2017.10,0
xls,上海市停车场位置数据,5,2.6MB,位置地图,25939,3824.0元,0,0,数据包,文本,0,2016.10-2017.10,0
pdf,上海地铁站周围人群画像,5,673KB,市场调研,26179,0元报告,671,0,数据报告,图片,0,2017.07-2017.07,0
xls,天津市停车场位置数据,5,1.1MB,位置地图,24226,1478.0元,0,0,数据包,文本,0,2016.10-2017.10,0
pdf,2017年Q2智能手机市场报告,5,1008KB,市场调研,26390,0元报告,389,0,数据报告,图片,0,2017.04-2017.06,0
png,MobRetail商业地理解决方案,5,1.3MB,市场调研,27863,0元报告,23,0,数据报告,文本,0,2017.10-2017.10,0
PDF,国有资本投资运营公司的组织管控及风险控制,5,34KB,产业经济,27689,20000.0元,0,0,数据报告,文本,0,2017.09-2017.09,0
PDF,国有资本投资运营公司改组组建的政策、模式,5,623KB,产业经济,25662,20000.0元,0,0,数据报告,文本,0,2017.09-2017.09,0
PDF,把握机遇 推动金融小镇创新发展,5,903KB,产业经济,29385,20000.0元,0,0,数据报告,图片,0,2017.06-2017.07,0
PDF,PPP模式研究,5,443KB,产业经济,28935,50000.0元,0,0,数据报告,文本,0,2017.02-2017.02,0
PDF,如何建立三层架构？,5,415KB,产业经济,21385,20000.0元,0,0,数据报告,文本,0,2017.09-2017.09,0
PDF,从东航混改看国企改革,5,824KB,产业经济,26640,20000.0元,0,0,数据报告,图片,0,2017.06-2017.07,0
PDF,国有资本投资运营公司战略重新定位及规划,5,574KB,产业经济,25788,20000.0元,0,0,数据报告,文本,0,2017.09-2017.09,0
PDF,城投公司转型发展研究报告,5,547KB,产业经济,27853,50000.0元,0,0,数据报告,文本,0,2017.02-2017.02,0
PDF,大数据时代企业员工管理创新,5,969KB,产业经济,20641,20000.0元,0,0,数据报告,文本,0,2015.12-2017.12,0
PDF,国企兼并重组后的管理整合研究,5,556KB,产业经济,21798,50000.0元,0,0,数据报告,文本,0,2017.02-2017.02,0
PDF,混合所有制改革下法人治理研究报告,5,705KB,产业经济,25149,50000.0元,0,0,数据报告,文本,0,2017.02-2017.02,0
PDF,一带一路背景下国际工程行业业务模式分析,5,1.2MB,产业经济,21168,20000.0元,0,0,数据报告,图片,0,2017.07-2017.07,0
PDF,集团企业风险管理研究,5,535KB,产业经济,25361,50000.0元,0,0,数据报告,文本,0,2013.12-2016.12,0
PDF,从管理大数据看中国集团企业品牌建设【精】,5,851KB,产业经济,28673,20000.0元,0,0,数据报告,文本,0,2015.12-2017.12,0
PDF,大数据时代 企业员工管理创新,5,977KB,产业经济,26802,20000.0元,0,0,数据报告,文本,0,2017.10-2017.10,0
PDF,“一带一路”战略实施大盘点,5,1023KB,产业经济,23698,20000.0元,0,0,数据报告,文本,0,2015.12-2017.12,0
PDF,大数据告诉你企业并购重组成功之路,5,902KB,产业经济,26157,20000.0元,0,0,数据报告,文本,0,2015.12-2017.12,0
pdf,人工智能行业动态周报11.27-12.3,5,609KB,智能投顾,21661,1.0元,0,0,数据报告,文本,0,2017.11-2017.12,0
PDF,《2017阿尔巴尼亚投资指南》,5,32.0MB,产业经济,20971,0元报告,11,0,数据报告,文本,0,2018.01-2018.01,0
pdf,人工智能行业周报11.20-11.26,5,577KB,智能投顾,21807,0元报告,58,0,数据报告,文本,0,2017.11-2017.11,0
PDF,国资投资运营公司运营模式研究报告,5,632KB,产业经济,26077,50000.0元,0,0,数据报告,文本,0,2017.02-2017.02,0
pdf,《2017阿富汗投资指南》,5,31.6MB,产业经济,21567,0元报告,8,0,数据报告,文本,0,2018.01-2018.01,0
shp,南京商圈数据,5,58KB,位置地图,23773,680.0元,0,0,数据包,文本,0,2017.01-2017.05,0
shp,重庆商圈数据,5,53KB,位置地图,21120,680.0元,0,0,数据包,文本,0,2017.01-2017.05,0
PDF,集团企业法人治理研究报告,5,489KB,产业经济,25776,50000.0元,0,0,数据报告,文本,0,2017.02-2017.02,0
PDF,产融模式的路径和方法研究,5,805KB,产业经济,29326,50000.0元,0,0,数据报告,文本,0,2017.02-2017.02,0
PDF,多元化产业集团管控之道,5,584KB,产业经济,21937,50000.0元,0,0,数据报告,文本,0,2017.02-2017.02,0
shp,郑州商圈数据,5,42KB,位置地图,27865,680.0元,0,0,数据包,文本,0,2017.01-2017.05,0
shp,深圳商圈数据,5,34KB,位置地图,22884,888.0元,0,0,数据包,文本,0,2017.01-2017.05,0
shp,广州商圈数据,5,55KB,位置地图,28826,888.0元,0,0,数据包,文本,0,2017.01-2017.05,0
xls,【温州市】农林牧渔业位置数据,5,5KB,位置地图,24107,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【嘉兴市】卫生社保门店位置数据,5,144KB,位置地图,22713,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【金华市】卫生社保门店位置数据,5,261KB,位置地图,25254,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】卫生社保门店位置数据,5,73KB,位置地图,29913,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【衢州市】卫生社保门店位置数据,5,87KB,位置地图,29072,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【宁波市】卫生社保门店位置数据,5,270KB,位置地图,22586,2000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【杭州市】卫生社保门店位置数据,5,436KB,位置地图,28257,2000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【金华市】科研及技术服务门店位置数据,5,16KB,位置地图,29642,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【杭州市】科研及技术服务门店位置数据,5,82KB,位置地图,29535,2000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】农林牧渔业位置数据,5,3KB,位置地图,20421,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【丽水市】居民服务门店位置数据,5,282KB,位置地图,21144,1000.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【湖州市】卫生社保门店位置数据,5,105KB,位置地图,29424,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
xls,【湖州市】科研及技术服务门店位置数据,5,7KB,位置地图,24159,1200.0元,0,0,数据包,文本,0,2017.01-2017.10,0
pdf,2016年Q4中国房地产网络营销季度数据,5,1.0MB,市场调研,28817,0元报告,38,0,数据报告,文本,0,2016.10-2016.12,0
pdf,2017年中国消费金融洞察报告,5,1.3MB,市场调研,26683,0元报告,158,0,数据报告,文本,0,2007.01-2016.12,0
pdf,2017年中国企业内容管理行业研究报告,5,1.8MB,经营管理,22517,0元报告,171,0,数据报告,文本,0,2011.01-2016.12,0
pdf,2017年中国在线少儿英语行业研究报告,5,2.0MB,市场调研,26310,0元报告,80,0,数据报告,文本,0,2006.01-2016.12,0
pdf,2017年中国共享单车行业研究报告,5,3.3MB,市场调研,29189,0元报告,269,0,数据报告,文本,0,2011.01-2017.01,0
pdf,2017年中国泛娱乐直播平台发展盘点报告,5,2.4MB,市场调研,21437,0元报告,130,0,数据报告,文本,0,2014.01-2017.01,0
pdf,2017年中国网络游戏行业研究报告,5,8.9MB,市场调研,26098,0元报告,125,0,数据报告,文本,0,2011.01-2016.12,0
PDF,《关于经济建设和国防建设融合发展的意见》,5,1.1MB,企业综合,21261,0元报告,20,0,数据报告,文本,0,2017.05-2017.05,0
pdf,2017年中国移动社交用户洞察报告,5,1.8MB,市场调研,20547,0元报告,100,0,数据报告,文本,0,2007.01-2017.05,0
PDF,联想移动业务下滑之战略分析,5,716KB,经营管理,22520,0元报告,32,0,数据报告,图片,0,2017.06-2017.07,0
PDF,新常态下中国钢铁行业的转型升级分析,5,1.4MB,市场调研,28519,0元报告,28,0,数据报告,图片,0,2017.06-2017.07,0
pdf,2017年中国线上生鲜食品消费研究报告,5,938KB,市场调研,20901,0元报告,522,0,数据报告,文本,0,2017.05-2017.06,0
pdf,2017年中国程序化购买市场趋势展望,5,1.9MB,市场调研,30042,0元报告,61,0,数据报告,文本,0,2012.01-2016.12,0
pdf,2017年中国本地生活O2O行业研究报告,5,2.3MB,市场调研,25884,0元报告,92,0,数据报告,文本,0,2011.01-2016.12,0
PDF,天然气“十三五”规划解读,5,1.4MB,产业经济,27975,0元报告,32,0,数据报告,图片,0,2017.06-2017.07,0
PDF,“一带一路”沿线国家煤炭产业布局分析,5,1.6MB,企业综合,29885,0元报告,82,0,数据报告,文本,0,2017.04-2017.04,0
PDF,可再生能源未来发展趋势分析,5,1.3MB,企业综合,26025,0元报告,144,0,数据报告,文本,0,2017.04-2017.04,0
PDF,煤炭企业国有资本投资公司改组进展综述,5,1.4MB,企业综合,28458,0元报告,32,0,数据报告,文本,0,2017.04-2017.04,0
PDF,中石油各板块混合所有制改革进展综述,5,1.3MB,产业经济,22777,0元报告,12,0,数据报告,图片,0,2017.06-2017.07,0
PDF,2017年三大油气企业发展状况分析,5,1.1MB,市场调研,22220,0元报告,53,0,数据报告,文本,0,2017.04-2017.04,0
PDF,中国与一带一路沿线国家油气合作策略分析,5,1.3MB,企业综合,27095,0元报告,64,0,数据报告,文本,0,2017.04-2017.04,0
PDF,基于“互联网+”的煤炭企业转型升级之道,5,1.2MB,企业综合,21239,0元报告,104,0,数据报告,文本,0,2017.04-2017.04,0
PDF,军民融合下民营企业参与军工建设路径研究,5,1.5MB,企业综合,21851,0元报告,75,0,数据报告,文本,0,2017.04-2017.04,0
PDF,全球油气并购交易趋势分析,5,1.1MB,企业综合,25137,0元报告,46,0,数据报告,文本,0,2017.04-2017.04,0
PDF,混合所有制改革试点进展综述,5,2.3MB,经营管理,22050,0元报告,39,0,数据报告,文本,0,2017.04-2017.04,0
PDF,煤炭企业精细化管理实施办法,5,398KB,企业综合,21285,0元报告,29,0,数据报告,文本,0,2017.05-2017.05,0
PDF,中国工业4.0发展路径分析,5,829KB,企业综合,27492,0元报告,96,0,数据报告,文本,0,2017.05-2017.05,0
PDF,煤炭企业权属单位全面预算管理工作实施意见,5,614KB,企业综合,27184,0元报告,18,0,数据报告,文本,0,2016.05-2017.05,0
PDF,新型煤化工行业的政策、技术环境分析,5,1.2MB,经营管理,21335,0元报告,25,0,数据报告,文本,0,2017.05-2017.05,0
PDF,中石化各板块混合所有制改革进展综述,5,1.3MB,经营管理,23677,0元报告,22,0,数据报告,文本,0,2017.05-2017.05,0
pdf,汽车行业分析周报（7月12日-7月18日,5,895KB,市场调研,23886,0元报告,15,0,数据报告,文本,0,2017.06-2017.06,0
PDF,2017年6月乘用车整体市场销量报告,5,1.8MB,市场调研,22587,0元报告,23,0,数据报告,文本,0,2017.06-2017.06,0
PDF,2017年6月SUV市场销售分析报告,5,2.7MB,市场调研,21059,0元报告,34,0,数据报告,图片,0,2017.06-2017.06,0
PDF,2017年6月新能源车销量分析报告,5,1.1MB,市场调研,27070,0元报告,39,0,数据报告,图片,0,2017.06-2017.06,0
pdf,2017年6月广州汽车市场观察简报,5,796KB,市场调研,20543,0元报告,15,0,数据报告,文本,0,2017.06-2017.06,0
pdf,2017年6月北京汽车市场观察简报,5,807KB,市场调研,26084,0元报告,11,0,数据报告,文本,0,2017.06-2017.06,0
pdf,2017年6月上海汽车市场观察简报,5,807KB,市场调研,23887,0元报告,8,0,数据报告,文本,0,2017.06-2017.06,0
jpg,2017年6月重点城市主流车型销售报告,5,1.4MB,市场调研,20633,0元报告,48,0,数据报告,图片,0,2017.06-2017.06,0
pdf,2017年 中国鲜花电商行业案例研究,5,1.8MB,市场调研,25557,0元报告,143,0,数据报告,文本,0,2011.01-2015.12,0
Excel,旅游政策新闻2013年,5,77KB,新闻资讯,23111,52.78元,0,0,数据包,文本,0,2013.01-2013.12,0
jpg,电商消费潮流报告 不同职业购物各有妙招,5,1.3MB,电子商务,21800,0元报告,117,0,数据报告,文本,0,2017.01-2017.01,0
Excel,手机政策新闻2014年,5,34KB,新闻资讯,30024,3.24元,0,0,数据包,文本,0,2014.01-2014.12,0
Excel,旅游政策新闻2014年,5,192KB,新闻资讯,21782,13.34元,0,0,数据包,文本,0,2014.01-2014.12,0
PDF,汽车行业分析周报（7月19日-7月25日,5,925KB,市场调研,29013,0元报告,26,0,数据报告,文本,0,2017.07-2017.07,0
jpg,电商消费潮流报告 家居家长点缀忙,5,1017KB,电子商务,26411,0元报告,173,0,数据报告,文本,0,2017.01-2017.01,0
doc,地区贸易情况分析报告定制,5,9KB,市场调研,24290,10000.0元,0,0,数据报告,文本,0,2014.01-2015.12,0
ppt,一带一路之西北地区贸易分析,5,1.3MB,商品信息,21115,5000.0元,0,0,数据报告,文本,0,2014.01-2016.12,0
doc,进出口贸易伙伴国分析报告定制,5,34KB,商品信息,21315,5000.0元,0,0,数据报告,文本,0,2014.01-2015.12,0
doc,跨境电商商品分析报告定制,5,457KB,商品信息,28874,20000.0元,0,0,数据报告,文本,0,2009.01-2017.01,0
jpg,腾讯互联网+指数2017,5,7.7MB,市场调研,26097,0元报告,519,0,数据报告,文本,0,2016.01-2016.12,0
jpg,舌尖上的端午之我只“粽”意你,5,1.4MB,电子商务,21200,0元报告,92,0,数据报告,文本,0,2016.06-2016.06,0
csv,电商魔镜--电商行业数据包服务,5,0KB,电子商务,26492,10000.0元,0,0,数据包,文本,0,2015.05-2017.04,0
jpg,大数据下的恢恢“天网”--京东擒“贼”计,5,1.8MB,电子商务,24730,0元报告,671,0,数据报告,文本,0,2016.06-2016.06,0
csv,电商魔镜 -- 电商品牌数据包服务,5,0KB,电子商务,29477,10000.0元,0,0,数据包,文本,0,2015.05-2017.04,0
csv,电商魔镜--电商商品销售数据包服务,5,0KB,电子商务,20996,500.0元,0,0,数据包,文本,0,2015.05-2017.04,0
jpg,京东大数据看欧洲杯 球迷狂欢姿势多,5,1.9MB,电子商务,27919,0元报告,34,0,数据报告,文本,0,2016.08-2016.08,0
jpg,买买买剁手有理 有需要才是王道,5,1.7MB,电子商务,23497,0元报告,87,0,数据报告,文本,0,2016.10-2016.10,0
jpg,电商消费潮流报告 成为网红很难吗？,5,1.3MB,电子商务,22890,0元报告,86,0,数据报告,文本,0,2017.01-2017.01,0
jpg,电商消费潮流报告 不当吃瓜群众,5,1.1MB,电子商务,30138,0元报告,107,0,数据报告,文本,0,2017.01-2017.01,0
jpg,电商消费潮流报告 健身A4腰,5,1.0MB,电子商务,28198,0元报告,55,0,数据报告,文本,0,2017.01-2017.01,0
jpg,下单就别上厕所了 快递小哥可能已经到门口,5,994KB,电子商务,28955,0元报告,101,0,数据报告,文本,0,2017.01-2017.01,0
